timestamp,payload
2026-06-30T17:26:13.307094,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:14.405815,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:15.395212,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:16.384388,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:17.342710,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:18.309299,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:19.310282,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:20.312390,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:21.317131,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:22.310644,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:23.309516,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:24.309928,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:25.309813,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:26.311353,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:27.309549,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:28.311391,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:29.310562,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:30.309534,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:31.309809,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:32.310013,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:33.311568,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:34.312450,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:35.309960,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:36.320034,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:37.319737,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:38.320050,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:39.319733,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:40.321498,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:41.321105,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:42.333921,"{""temp"":27.7,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:43.329894,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:44.329681,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:45.331021,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:46.340085,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:47.340512,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:48.347408,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:49.340213,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:50.339302,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:51.341199,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:52.342153,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:53.339058,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:54.340133,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:55.339737,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:56.339776,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:57.341061,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:58.339901,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:26:59.339288,"{""temp"":27.7,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:00.339885,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:01.339193,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:02.352360,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:03.339798,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:04.339475,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:05.341655,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:06.339697,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:07.385128,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:08.349263,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:09.349273,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:10.359452,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:11.360279,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:12.353561,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:13.362199,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:14.360221,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:15.362440,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:16.360211,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:17.360420,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:18.360605,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:19.361589,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:20.362729,"{""temp"":27.8,""humidity"":49.8,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:21.361310,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:22.360132,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:23.351656,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:24.359584,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:25.358757,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:26.360352,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:27.362005,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:28.361185,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:29.360361,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:30.359820,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:31.398147,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:32.361240,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:33.374287,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:34.379694,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:35.379193,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:36.379001,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:37.379686,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:38.379861,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:39.379600,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:40.388305,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:41.380877,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:42.379291,"{""temp"":27.9,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:43.379593,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:44.382608,"{""temp"":27.8,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:45.379188,"{""temp"":27.9,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:46.380073,"{""temp"":27.9,""humidity"":49.7,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:47.378945,"{""temp"":27.9,""humidity"":49.7,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:48.379285,"{""temp"":27.9,""humidity"":49.6,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:49.389855,"{""temp"":27.9,""humidity"":49.6,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:50.379832,"{""temp"":27.9,""humidity"":49.6,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:51.379759,"{""temp"":27.9,""humidity"":49.6,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:52.380740,"{""temp"":27.9,""humidity"":49.6,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:53.381491,"{""temp"":27.9,""humidity"":49.6,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:54.380344,"{""temp"":27.9,""humidity"":49.6,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:55.380616,"{""temp"":27.9,""humidity"":49.6,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:56.380276,"{""temp"":27.9,""humidity"":49.6,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:57.380500,"{""temp"":27.9,""humidity"":49.6,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:58.379867,"{""temp"":27.9,""humidity"":49.6,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:27:59.380127,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:00.380840,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:01.380503,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:02.380741,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:03.380551,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:04.380143,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:05.414207,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:06.384031,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:07.372030,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:08.380383,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:09.380245,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:10.384680,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:11.380218,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:12.390887,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:13.398584,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:14.401159,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:15.406540,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:16.398931,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:17.401335,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:18.447903,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:19.400620,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:20.403456,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:21.398707,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:22.398987,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:23.447625,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:24.402046,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:25.399904,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:26.398840,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:27.399073,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:28.399026,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:29.398702,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:30.409512,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:31.398772,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:32.399754,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:33.400205,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:34.400157,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:35.401124,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:36.400800,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:37.436672,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:39.288182,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:39.399786,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:40.400040,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:41.399794,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:42.400204,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:43.400119,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:44.400056,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:45.426842,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:46.387782,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:47.400071,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:49.387744,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:49.454768,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:50.411877,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:51.411739,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:52.421135,"{""temp"":27.9,""humidity"":49.5,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:53.420943,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:54.420354,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:55.422154,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:56.419853,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:57.420028,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:58.422703,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:28:59.420284,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:00.420681,"{""temp"":27.9,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:01.420502,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:02.420573,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:03.420187,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:04.420214,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:05.420102,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:06.419675,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:07.421782,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:08.420062,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:09.421467,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:10.423696,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:11.421795,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:12.420258,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:13.421622,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:14.429715,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:15.422151,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:16.439556,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:17.441817,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:18.439642,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:19.449588,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:20.449648,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:21.449963,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:22.449516,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:23.451350,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:24.450388,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:25.452538,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:26.455642,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:27.451323,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:28.449389,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:29.450816,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:30.449929,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:31.451423,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:32.449623,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:33.449695,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:34.450008,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.6,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:35.449547,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:36.453617,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
2026-06-30T17:29:37.449869,"{""temp"":28.0,""humidity"":49.4,""pressure"":1016.5,""state"":""IDLE"",""faults"":0}"
